Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Class,Transmission Type,Driven_Wheels,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,MSRP,Type,High-Performance,Performance
Chevrolet,Express,2014,1,310,8,Normal,AUTOMATIC,all wheel drive,Flex Fuel,Midsize,Passenger Van,17,13,34525,Gas,0,0
Chevrolet,Express,2014,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,34160,Gas,0,0
Chevrolet,Express,2014,1,310,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,13,30970,Gas,0,0
Chevrolet,Express,2014,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,17,11,36030,Gas,0,0
Chevrolet,Express,2014,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,31865,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,32190,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,34485,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,35915,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,17,11,36700,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,17,11,36355,Gas,0,0
Chevrolet,Express,2015,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,17,11,34015,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,16,11,37500,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,16,11,32990,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,16,11,35285,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,16,11,36715,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Midsize,Passenger Van,16,11,34815,Gas,0,0
Chevrolet,Express,2016,1,285,8,Normal,AUTOMATIC,rear wheel drive,Flex Fuel,Large,Passenger Van,16,11,37155,Gas,0,0
Chrysler,200,2015,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,25170,Gas,0,0
Chrysler,200,2015,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,23950,Gas,0,0
Chrysler,200,2015,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,21995,Gas,0,0
Chrysler,200,2015,1,184,4,Premium,AUTOMATIC,front wheel drive,"Flex Fuel,Performance",Midsize,Sedan,36,23,26625,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,21995,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,27795,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,22490,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,27570,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,25690,Gas,0,0
Chrysler,200,2016,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,24490,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,26685,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,22490,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,25690,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,27795,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,21995,Gas,0,0
Chrysler,200,2017,1,184,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,36,23,24490,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,31695,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,38070,Gas,0,0
Chrysler,300,2015,0,300,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,35070,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,42395,Gas,0,0
Chrysler,300,2016,0,300,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,35595,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,32260,Gas,0,0
Chrysler,300,2016,0,300,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,36090,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,42690,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,38555,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,35255,Gas,0,0
Chrysler,Sebring,2010,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,30,21,22115,Gas,0,0
Chrysler,Sebring,2010,0,173,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Sedan,30,21,20120,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,30,19,38635,Gas,0,0
Chrysler,300,2017,0,300,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,30,19,36170,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,30,19,32340,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,30,19,42770,Gas,0,0
Chrysler,300,2017,0,300,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,30,19,35675,Gas,0,0
Chrysler,Sebring,2010,0,173,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Convertible,29,20,27850,Gas,0,0
Chrysler,200,2015,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,18,29370,Gas,0,0
Chrysler,200,2015,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,18,30825,Gas,0,0
Chrysler,200,2016,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,18,31785,Gas,0,0
Chrysler,200,2016,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,18,29905,Gas,0,0
Chrysler,200,2017,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,28,18,29905,Gas,0,0
Chrysler,200,2017,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,28,18,31785,Gas,0,0
Chrysler,200,2017,1,295,6,Premium,AUTOMATIC,all wheel drive,"Flex Fuel,Performance",Midsize,Sedan,28,18,30900,Gas,0,0
Chrysler,Pacifica,2017,0,287,6,Premium,AUTOMATIC,front wheel drive,Performance,Midsize,Passenger Minivan,28,18,42495,Gas,0,0
Chrysler,Pacifica,2017,0,287,6,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Passenger Minivan,28,18,30495,Gas,0,0
Chrysler,Pacifica,2017,0,287,6,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Passenger Minivan,28,18,28595,Gas,0,0
Chrysler,Pacifica,2017,0,287,6,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Passenger Minivan,28,18,37895,Gas,0,0
Chrysler,Pacifica,2017,0,287,6,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Passenger Minivan,28,18,34495,Gas,0,0
Chrysler,Sebring,2010,0,235,6,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Convertible,27,16,32710,Gas,0,0
Chrysler,300,2015,0,300,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,37570,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,44895,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,34195,Gas,0,0
Chrysler,300,2015,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,40570,Gas,0,0
Chrysler,300,2016,0,300,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,38095,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,45190,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,37755,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,41055,Gas,0,0
Chrysler,300,2016,0,300,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,38590,Gas,0,0
Chrysler,300,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,34760,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,41135,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,45270,Gas,0,0
Chrysler,300,2017,0,300,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,38670,Gas,0,0
Chrysler,300,2017,0,300,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,38175,Gas,0,0
Chrysler,300,2017,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,34840,Gas,0,0
Chrysler,Sebring,2010,1,186,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Convertible,26,18,29210,Gas,0,0
Chrysler,Town and Country,2014,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,32995,Gas,0,0
Chrysler,Town and Country,2014,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,30765,Gas,0,0
Chrysler,Town and Country,2014,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,41995,Gas,0,0
Chrysler,Town and Country,2014,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,34465,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,29995,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,37945,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,35315,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,33695,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,40295,Gas,0,0
Chrysler,Town and Country,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,31465,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,35845,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,34145,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,40645,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,29995,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,38445,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,37345,Gas,0,0
Chrysler,Town and Country,2016,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,31875,Gas,0,0
Chrysler,PT Cruiser,2010,0,150,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,24,19,18275,Gas,0,0
Dodge,Dart,2014,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,41,28,19995,Gas,0,0
Dodge,Dart,2015,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,41,28,20495,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,39,27,19495,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,39,27,21095,Gas,0,0
Dodge,Dart,2014,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,16495,Gas,0,0
Dodge,Dart,2015,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,16495,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,18995,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,17995,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,19595,Gas,0,0
Dodge,Dart,2016,0,160,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,36,25,16995,Gas,0,0
Dodge,Dart,2014,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,18595,Gas,0,0
Dodge,Dart,2014,0,184,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Sedan,35,23,22995,Gas,0,0
Dodge,Dart,2015,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,19000,Gas,0,0
Dodge,Dart,2015,0,184,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Sedan,35,23,23795,Gas,0,0
Dodge,Dart,2016,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,19395,Gas,0,0
Dodge,Dart,2016,0,184,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Sedan,35,23,24395,Gas,0,0
Dodge,Dart,2016,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,22095,Gas,0,0
Dodge,Dart,2016,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,20995,Gas,0,0
Dodge,Dart,2016,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,35,22,21595,Gas,0,0
Dodge,Dart,2014,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,33,23,20995,Gas,0,0
Dodge,Dart,2015,0,184,4,Premium,MANUAL,front wheel drive,No category,Midsize,Sedan,33,23,21645,Gas,0,0
Dodge,Caliber,2011,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,32,24,17380,Gas,0,0
Dodge,Caliber,2011,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,32,24,18585,Gas,0,0
Dodge,Caliber,2012,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,32,24,18730,Gas,0,0
Dodge,Caliber,2012,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,32,24,17380,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,31,23,18740,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,31,23,16880,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,31,23,16975,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,31,23,17995,Gas,0,0
Dodge,Avenger,2012,0,173,4,Premium,AUTOMATIC,front wheel drive,No category,Midsize,Sedan,31,20,21495,Gas,0,0
Dodge,Avenger,2013,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,31,20,22595,Gas,0,0
Dodge,Avenger,2014,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,31,20,23295,Gas,0,0
Dodge,Charger,2015,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,27995,Gas,0,0
Dodge,Charger,2015,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,29995,Gas,0,0
Dodge,Charger,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,31,19,27995,Gas,0,0
Dodge,Charger,2016,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,31,19,29995,Gas,0,0
Dodge,Charger,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,31,19,31995,Gas,0,0
Dodge,Charger,2016,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,31,19,30245,Gas,0,0
Dodge,Avenger,2012,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,30,21,18995,Gas,0,0
Dodge,Challenger,2015,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,29995,Gas,0,0
Dodge,Challenger,2015,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,26995,Gas,0,0
Dodge,Challenger,2016,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,29995,Gas,0,0
Dodge,Challenger,2016,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,26995,Gas,0,0
Dodge,Challenger,2017,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,26995,Gas,0,0
Dodge,Challenger,2017,0,305,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Coupe,30,19,29995,Gas,0,0
Dodge,Charger,2017,0,292,6,Premium,AUTOMATIC,rear wheel drive,No category,Large,Sedan,30,19,27995,Gas,0,0
Dodge,Charger,2017,0,292,6,Premium,AUTOMATIC,rear wheel drive,Performance,Large,Sedan,30,19,29995,Gas,0,0
Dodge,Caliber,2010,0,172,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,29,23,20555,Gas,0,0
Dodge,Caliber,2010,0,172,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,29,23,19995,Gas,0,0
Dodge,Caliber,2011,0,172,4,Premium,MANUAL,front wheel drive,No category,Compact,Wagon,29,23,20585,Gas,0,0
Dodge,Avenger,2012,1,283,6,Premium,AUTOMATIC,front wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,19,25995,Gas,0,0
Dodge,Avenger,2012,1,283,6,Premium,AUTOMATIC,front wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,19,23995,Gas,0,0
Dodge,Avenger,2013,1,283,6,Premium,AUTOMATIC,front wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,19,25695,Gas,0,0
Dodge,Avenger,2013,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,29,21,19795,Gas,0,0
Dodge,Avenger,2014,0,173,4,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Sedan,29,21,20595,Gas,0,0
Dodge,Avenger,2014,1,283,6,Premium,AUTOMATIC,front wheel drive,"Flex Fuel,Performance",Midsize,Sedan,29,19,25795,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,27,23,19995,Gas,0,0
Dodge,Caliber,2010,0,158,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,27,23,18060,Gas,0,0
Dodge,Caliber,2011,0,158,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,27,23,18620,Gas,0,0
Dodge,Caliber,2011,0,158,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,27,23,20585,Gas,0,0
Dodge,Caliber,2012,0,158,4,Premium,AUTOMATIC,front wheel drive,No category,Compact,Wagon,27,23,18765,Gas,0,0
Dodge,Charger,2015,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,32995,Gas,0,0
Dodge,Charger,2015,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,30995,Gas,0,0
Dodge,Durango,2016,0,293,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,27,19,30495,Gas,0,0
Dodge,Durango,2016,0,295,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,27,19,42390,Gas,0,0
Dodge,Durango,2016,0,293,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,27,19,36995,Gas,0,0
Dodge,Durango,2016,0,295,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,27,19,41295,Gas,0,0
Dodge,Charger,2017,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,30245,Gas,0,0
Dodge,Charger,2017,0,292,6,Premium,AUTOMATIC,all wheel drive,No category,Large,Sedan,27,18,31995,Gas,0,0
Dodge,Journey,2015,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,26595,Gas,0,0
Dodge,Journey,2015,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,23495,Gas,0,0
Dodge,Journey,2015,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,25195,Gas,0,0
Dodge,Journey,2015,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,20695,Gas,0,0
Dodge,Journey,2016,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,27395,Gas,0,0
Dodge,Journey,2016,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,26295,Gas,0,0
Dodge,Journey,2016,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,20995,Gas,0,0
Dodge,Journey,2016,0,173,4,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,26,19,24895,Gas,0,0
Dodge,Durango,2017,0,295,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,26,19,37495,Gas,0,0
Dodge,Durango,2017,0,295,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,26,19,42490,Gas,0,0
Dodge,Durango,2017,0,295,6,Premium,AUTOMATIC,rear wheel drive,Crossover,Large,4dr SUV,26,19,29995,Gas,0,0
Dodge,Durango,2017,0,295,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,26,19,41395,Gas,0,0
Dodge,Charger,2015,0,485,8,Premium,AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Large,Sedan,25,15,47995,Gas,0,0
Dodge,Charger,2015,0,485,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,15,39995,Gas,0,0
Dodge,Charger,2015,0,370,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,16,33595,Gas,0,0
Dodge,Charger,2015,0,370,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,16,36595,Gas,0,0
Dodge,Durango,2015,0,290,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,25,18,36895,Gas,0,0
Dodge,Durango,2015,0,290,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,25,18,40995,Gas,0,0
Dodge,Durango,2015,0,290,6,Premium,AUTOMATIC,rear wheel drive,"Crossover,Performance",Large,4dr SUV,25,18,30495,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,30995,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,27395,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,21795,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,24245,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,28395,Gas,0,0
Dodge,Grand Caravan,2015,1,283,6,Premium,AUTOMATIC,front wheel drive,Flex Fuel,Midsize,Passenger Minivan,25,17,25245,Gas,0,0
Dodge,Journey,2015,0,283,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,17,31395,Gas,0,0
Dodge,Journey,2015,0,283,6,Premium,AUTOMATIC,front wheel drive,Crossover,Midsize,4dr SUV,25,17,31395,Gas,0,0
Dodge,Charger,2016,0,485,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,15,39995,Gas,0,0
Dodge,Charger,2016,0,485,8,Premium,AUTOMATIC,rear wheel drive,"Factory Tuner,High-Performance",Large,Sedan,25,15,50995,Gas,0,0
Dodge,Charger,2016,0,370,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,16,36895,Gas,0,0
Dodge,Charger,2016,0,370,8,Premium,AUTOMATIC,rear wheel drive,High-Performance,Large,Sedan,25,16,33895,Gas,0,0
Dodge,Durango,2016,0,293,6,Premium,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,25,18,39595,Gas,0,0
Dodge,Durango,2016,0,295,6,Premium,AUTOMATIC,all wheel drive,Crossover,Large,4dr SUV,25,18,43895,Gas,0,0
